row,column,value
1902,1079,85
1902,1090,32
1902,1113,75
1902,1116,47
1902,1149,8
1902,1253,75
1902,1262,36
1902,1313,38
1902,1323,15
1902,1343,15
1902,1374,98
1902,1480,90
1902,1482,99
1902,1537,11
1902,1604,65
1902,1727,66
1902,1742,55
1902,1767,81
1902,1784,87
1902,1844,55
1902,1856,16
1902,1898,33
1902,1924,58
1902,1968,98
1902,1978,21
1902,1993,16
1902,2029,75
1902,2036,49
1902,2071,61
1902,2140,2
1902,2210,48
1902,2233,8
1902,2244,5
1902,2287,37
1902,2320,6
1902,2338,6
1902,2458,33
1902,2494,30
1902,2498,38
1902,2526,52
1902,2596,51
1902,2608,23
1902,2627,35
1902,2648,42
1902,2655,97
1902,2680,98
1902,2725,62
1902,2782,18
1903,39,7
1903,61,98
1903,78,8
1903,101,35
1903,125,73
1903,178,27
1903,279,12
1903,455,60
1903,504,36
1903,569,79
1903,579,37
1903,615,80
1903,789,41
1903,863,95
1903,871,79
1903,905,97
1903,973,88
1903,995,90
1903,998,70
1903,1027,19
1903,1086,88
1903,1160,28
1903,1263,76
1903,1354,4
1903,1415,19
1903,1491,26
1903,1522,30
1903,1531,63
1903,1538,6
1903,1583,4
1903,1589,13
1903,1595,28
1903,1622,37
1903,1702,24
1903,1732,80
1903,1740,74
1903,1742,96
1903,1790,87
1903,1816,86
1903,1849,26
1903,1958,5
1903,1966,24
1903,2002,69
1903,2025,82
1903,2027,8
1903,2063,55
1903,2076,34
1903,2095,32
1903,2111,49
1903,2125,88
1903,2241,56
1903,2324,9
1903,2364,24
1903,2366,79
1903,2373,59
1903,2418,92
1903,2446,16
1903,2447,52
1903,2456,79
1903,2466,46
1903,2531,63
1903,2557,23
1903,2625,77
1903,2681,54
1903,2699,68
1903,2744,79
1903,2788,34
1904,93,31
1904,139,5
1904,290,56
1904,384,35
1904,394,90
1904,427,1
1904,501,65
1904,546,76
1904,577,84
1904,617,19
1904,686,16
1904,704,75
1904,727,24
1904,750,17
1904,753,61
1904,764,91
1904,770,70
1904,847,31
1904,876,34
1904,908,73
1904,936,7
1904,962,83
1904,993,67
1904,1008,5
1904,1010,82
1904,1029,82
1904,1053,41
1904,1075,92
1904,1121,44
1904,1123,50
1904,1144,17
1904,1188,18
1904,1231,67
1904,1243,9
1904,1266,21
1904,1337,34
1904,1368,55
1904,1421,71
1904,1456,77
1904,1692,21
1904,1712,26
1904,1757,58
1904,1862,98
1904,1883,94
1904,1889,79
1904,1915,89
1904,1917,60
1904,1930,12
1904,1939,71
1904,1948,77
1904,1956,71
1904,2019,14
1904,2094,62
1904,2119,15
1904,2141,69
1904,2166,33
1904,2173,86
1904,2213,97
1904,2217,47
1904,2255,79
1904,2325,34
1904,2359,37
1904,2369,2
1904,2376,6
1904,2398,64
1904,2415,91
1904,2426,98
1904,2449,31
1904,2496,8
1904,2518,99
1904,2554,66
1904,2678,79
1904,2707,68
1904,2747,5
1905,2,39
1905,23,46
1905,165,7
1905,172,61
1905,236,70
1905,242,85
1905,305,51
1905,400,30
1905,463,86
1905,475,14
1905,524,28
1905,553,98
1905,563,74
1905,594,88
1905,597,26
1905,611,7
1905,818,14
1905,876,50
1905,906,19
1905,916,56
1905,939,94
1905,956,36
1905,979,72
1905,1031,50
1905,1119,97
1905,1170,53
1905,1171,5
1905,1203,27
1905,1208,15
1905,1236,46
1905,1275,3
1905,1302,56
1905,1355,14
1905,1367,77
1905,1607,69
1905,1636,27
1905,1637,43
1905,1716,61
1905,1729,7
1905,1811,20
1905,1834,10
1905,1848,40
1905,1896,39
1905,1935,30
1905,1949,90
1905,1954,30
1905,1968,12
1905,2009,89
1905,2040,49
1905,2083,12
1905,2084,13
1905,2101,14
1905,2171,84
1905,2185,14
1905,2358,98
1905,2431,49
1905,2443,38
1905,2469,52
1905,2502,7
1905,2504,33
1905,2549,84
1905,2552,3
1905,2567,22
1905,2592,66
1905,2672,12
1905,2678,7
1905,2694,76
1905,2740,18
1905,2741,71
1906,14,63
1906,37,74
1906,123,7
1906,132,9
1906,216,10
1906,268,48
1906,296,20
1906,344,4
1906,345,89
1906,359,23
1906,372,50
1906,468,38
1906,523,54
1906,570,94
1906,583,39
1906,623,84
1906,638,63
1906,670,79
1906,749,67
1906,824,17
1906,900,88
1906,929,80
1906,962,53
1906,976,64
1906,981,3
1906,989,16
1906,991,23
1906,1021,99
1906,1073,35
1906,1083,5
1906,1094,45
1906,1148,79
1906,1151,68
1906,1164,47
1906,1219,94
1906,1234,94
1906,1236,11
1906,1298,6
1906,1341,90
1906,1394,59
1906,1395,42
1906,1445,12
1906,1473,62
1906,1482,28
1906,1524,49
1906,1525,11
1906,1543,57
1906,1555,92
1906,1628,46
1906,1630,40
1906,1673,88
1906,1677,24
1906,1682,98
1906,1710,75
1906,1723,91
1906,1747,57
1906,1754,41
1906,1761,71
1906,1765,52
1906,1821,92
1906,1827,93
1906,1856,1
1906,1863,82
1906,1885,31
1906,1940,55
1906,1955,85
1906,1959,35
1906,1991,43
1906,2014,9
1906,2026,61
1906,2190,80
1906,2191,31
1906,2198,92
1906,2224,99
1906,2327,76
1906,2345,9
1906,2411,90
1906,2468,34
1906,2495,35
1906,2508,52
1906,2529,4
1906,2556,35
1906,2564,91
1906,2586,89
1906,2615,14
1906,2644,96
1906,2689,51
1906,2726,70
1906,2770,71
1907,8,15
1907,37,49
1907,48,91
1907,71,57
1907,130,8
1907,163,85
1907,259,46
1907,355,7
1907,376,54
1907,398,6
1907,435,45
1907,465,80
1907,503,18
1907,535,49
1907,567,16
1907,582,91
1907,621,67
1907,674,28
1907,699,59
1907,778,33
1907,788,34
1907,849,11
1907,899,34
1907,907,21
1907,942,50
1907,957,20
1907,969,87
1907,975,84
1907,1002,59
1907,1038,3
1907,1055,80
1907,1088,37
1907,1191,8
1907,1202,78
1907,1337,48
1907,1409,12
1907,1435,33
1907,1568,92
1907,1813,91
1907,1818,15
1907,1828,68
1907,1837,94
1907,1866,2
1907,1919,30
1907,1944,51
1907,2002,26
1907,2015,86
1907,2017,69
1907,2113,19
1907,2136,74
1907,2145,90
1907,2153,22
1907,2178,55
1907,2180,55
1907,2267,46
1907,2280,39
1907,2301,58
1907,2302,85
1907,2310,70
1907,2344,97
1907,2360,32
1907,2367,26
1907,2381,57
1907,2442,90
1907,2538,67
1907,2656,1
1907,2788,17
1908,12,92
1908,92,62
1908,249,84
1908,265,1
1908,296,44
1908,309,56
1908,387,45
1908,391,8
1908,418,56
1908,439,68
1908,457,48
1908,481,87
1908,543,21
1908,593,47
1908,611,19
1908,647,57
1908,659,55
1908,660,3
1908,748,26
1908,758,23
1908,813,37
1908,885,43
1908,898,97
1908,946,83
1908,983,13
1908,1006,70
1908,1018,88
1908,1037,43
1908,1065,50
1908,1106,8
1908,1142,62
1908,1201,54
1908,1299,74
1908,1338,92
1908,1343,41
1908,1411,81
1908,1442,17
1908,1459,36
1908,1543,76
1908,1552,1
1908,1555,37
1908,1579,98
1908,1595,61
1908,1609,98
1908,1668,98
1908,1700,83
1908,1842,27
1908,1968,55
1908,1972,12
1908,1983,3
1908,2004,38
1908,2041,85
1908,2080,48
1908,2109,38
1908,2142,59
1908,2160,87
1908,2179,17
1908,2321,22
1908,2367,61
1908,2391,37
1908,2439,65
1908,2504,10
1908,2522,20
1908,2525,17
1908,2565,64
1908,2578,71
1908,2640,3
1908,2765,78
1909,58,9
1909,189,3
1909,202,89
1909,343,10
1909,356,23
1909,440,33
1909,478,69
1909,520,15
1909,622,42
1909,708,99
1909,717,81
1909,825,21
1909,903,98
1909,928,94
1909,941,32
1909,943,21
1909,945,58
1909,975,62
1909,977,63
1909,992,55
1909,1004,21
1909,1030,94
1909,1123,49
1909,1142,49
1909,1210,45
1909,1255,92
1909,1305,12
1909,1350,22
1909,1424,79
1909,1435,57
1909,1530,74
1909,1545,33
1909,1597,8
1909,1604,27
1909,1667,40
1909,1699,74
1909,1716,29
1909,1718,89
1909,1797,31
1909,1965,77
1909,2121,64
1909,2123,24
1909,2145,91
1909,2160,10
1909,2167,26
1909,2186,89
1909,2220,64
1909,2242,22
1909,2335,66
1909,2396,62
1909,2528,6
1909,2588,38
1909,2680,18
1909,2727,43
1909,2734,41
1909,2757,25
1909,2787,46
1910,3,71
1910,19,86
1910,54,1
1910,79,99
1910,109,31
1910,229,8
1910,259,17
1910,342,85
1910,422,11
1910,452,15
1910,474,69
1910,508,97
1910,523,97
1910,545,78
1910,665,66
1910,770,15
1910,831,23
1910,837,96
1910,850,65
1910,912,44
1910,945,22
1910,974,86
1910,1059,85
1910,1157,22
1910,1170,35
1910,1182,27
1910,1199,92
1910,1210,76
1910,1228,31
1910,1264,13
1910,1437,91
1910,1490,7
1910,1539,79
1910,1587,90
1910,1588,4
1910,1745,45
1910,1758,89
1910,1781,72
1910,1797,73
1910,1812,82
1910,1881,57
1910,1885,66
1910,1935,58
1910,1967,38
1910,2010,89
1910,2038,12
1910,2070,37
1910,2086,56
1910,2110,48
1910,2128,21
1910,2156,2
1910,2175,46
1910,2189,24
1910,2229,1
1910,2247,20
1910,2329,41
1910,2364,12
1910,2494,38
1910,2557,48
1910,2709,14
1910,2729,32
1911,47,58
1911,73,52
1911,163,9
1911,172,10
1911,173,1
1911,190,81
1911,213,48
1911,270,50
1911,281,99
1911,297,25
1911,548,93
1911,555,28
1911,587,21
1911,612,65
1911,622,12
1911,679,74
1911,696,37
1911,707,75
1911,748,36
1911,811,54
1911,856,73
1911,965,76
1911,1005,71
1911,1056,84
1911,1118,37
1911,1158,1
1911,1180,23
1911,1205,51
1911,1258,16
1911,1318,59
1911,1345,32
1911,1353,82
1911,1561,73
1911,1637,1
1911,1638,23
1911,1685,84
1911,1724,40
1911,1799,73
1911,1853,50
1911,1886,67
1911,1900,57
1911,1951,64
1911,1976,34
1911,2022,93
1911,2037,78
1911,2075,24
1911,2118,13
1911,2121,99
1911,2147,99
1911,2168,69
1911,2199,9
1911,2272,19
1911,2294,72
1911,2297,8
1911,2300,57
1911,2397,75
1911,2440,9
1911,2482,95
1911,2569,13
1911,2574,86
1911,2576,43
1911,2584,94
1911,2646,60
1911,2650,29
1911,2664,32
1911,2696,90
1911,2750,90
1911,2791,88
1911,2793,57
1912,26,78
1912,81,27
1912,107,14
1912,128,39
1912,216,10
1912,305,16
1912,318,79
1912,363,66
1912,381,47
1912,438,25
1912,452,94
1912,471,11
1912,611,52
1912,725,29
1912,800,96
1912,824,89
1912,851,49
1912,870,47
1912,873,56
1912,887,91
1912,923,80
1912,924,36
1912,965,21
1912,983,78
1912,1004,85
1912,1008,33
1912,1068,85
1912,1116,77
1912,1147,65
1912,1171,7
1912,1204,75
1912,1261,15
1912,1282,9
1912,1335,34
1912,1345,73
1912,1346,28
1912,1358,69
1912,1405,65
1912,1417,63
1912,1456,68
1912,1483,73
1912,1503,77
1912,1570,23
1912,1648,64
1912,1706,97
1912,1797,90
1912,1817,39
1912,1822,63
1912,1925,34
1912,1953,95
1912,1958,71
1912,1978,27
1912,1980,22
1912,2005,22
1912,2037,26
1912,2058,43
1912,2132,6
1912,2142,88
1912,2151,72
1912,2181,4
1912,2188,55
1912,2242,95
1912,2428,63
1912,2462,39
1912,2465,32
1912,2490,85
1912,2583,21
1912,2605,41
1912,2769,35
1912,2783,10
1913,1,93
1913,41,31
1913,86,95
1913,91,65
1913,134,47
1913,135,21
1913,163,12
1913,176,13
1913,237,50
1913,240,90
1913,368,66
1913,369,67
1913,405,11
1913,480,43
1913,556,19
1913,565,95
1913,666,9
1913,697,96
1913,735,30
1913,896,32
1913,904,92
1913,932,15
1913,933,23
1913,985,74
1913,1016,72
1913,1054,53
1913,1107,19
1913,1112,94
1913,1114,59
1913,1190,15
1913,1203,14
1913,1425,38
1913,1441,87
1913,1459,69
1913,1599,95
1913,1642,47
1913,1716,88
1913,1766,39
1913,1873,67
1913,1889,31
1913,1903,71
1913,1924,89
1913,2139,74
1913,2193,15
1913,2201,61
1913,2246,48
1913,2255,84
1913,2302,2
1913,2360,82
1913,2415,10
1913,2586,29
1913,2611,74
1913,2626,54
1914,78,62
1914,94,16
1914,161,49
1914,178,67
1914,213,19
1914,270,63
1914,289,52
1914,305,73
1914,324,97
1914,329,31
1914,341,90
1914,391,2
1914,420,75
1914,444,71
1914,546,69
1914,575,85
1914,655,51
1914,684,64
1914,686,10
1914,792,34
1914,836,17
1914,920,29
1914,926,54
1914,953,39
1914,1070,82
1914,1086,4
1914,1154,41
1914,1218,90
1914,1283,65
1914,1350,44
1914,1356,46
1914,1466,36
1914,1481,70
1914,1493,89
1914,1510,84
1914,1528,72
1914,1554,95
1914,1753,41
1914,1768,99
1914,1795,40
1914,1797,29
1914,1894,20
1914,1898,23
1914,2000,83
1914,2038,24
1914,2081,51
1914,2125,50
1914,2188,59
1914,2436,79
1914,2484,15
1914,2508,67
1914,2524,66
1914,2535,4
1914,2548,54
1914,2589,57
1914,2618,18
1914,2627,55
1914,2629,10
1914,2695,89
1914,2716,55
1914,2789,61
1915,67,35
1915,234,67
1915,248,72
1915,250,6
1915,290,72
1915,291,5
1915,311,67
1915,335,34
1915,342,51
1915,397,43
1915,413,24
1915,414,45
1915,435,12
1915,489,22
1915,493,21
1915,515,60
1915,519,79
1915,592,82
1915,726,44
1915,755,67
1915,786,83
1915,795,64
1915,882,78
1915,885,35
1915,919,88
1915,969,31
1915,1004,47
1915,1036,56
1915,1056,44
1915,1071,67
1915,1089,38
1915,1101,67
1915,1192,64
1915,1233,92
1915,1396,96
1915,1415,56
1915,1449,19
1915,1568,42
1915,1582,2
1915,1589,44
1915,1675,85
1915,1686,40
1915,1694,52
1915,1716,71
1915,1776,71
1915,1802,89
1915,1806,1
1915,1856,72
1915,1941,70
1915,1947,29
1915,2020,24
1915,2032,71
1915,2038,86
1915,2078,23
1915,2119,10
1915,2132,64
1915,2220,29
1915,2278,16
1915,2293,65
1915,2327,61
1915,2378,68
1915,2397,56
1915,2408,87
1915,2532,42
1915,2612,1
1915,2646,66
1915,2668,38
1915,2729,73
1915,2733,93
1915,2790,2
1916,20,44
1916,25,25
1916,31,69
1916,40,67
1916,46,95
1916,182,75
1916,199,74
1916,232,86
1916,274,80
1916,282,55
1916,384,1
1916,396,85
1916,442,38
1916,580,67
1916,594,1
1916,622,49
1916,688,85
1916,698,56
1916,726,57
1916,764,82
1916,765,50
1916,777,21
1916,797,94
1916,835,69
1916,843,56
1916,860,2
1916,898,54
1916,968,3
1916,1141,53
1916,1185,14
1916,1244,23
1916,1246,79
1916,1325,75
1916,1371,24
1916,1390,3
1916,1454,90
1916,1541,49
1916,1616,84
1916,1619,51
1916,1684,15
1916,1708,72
1916,1716,20
1916,1747,3
1916,1847,37
1916,1852,43
1916,1885,83
1916,2080,11
1916,2089,95
1916,2131,2
1916,2239,10
1916,2267,23
1916,2288,31
1916,2351,57
1916,2353,55
1916,2399,93
1916,2424,47
1916,2442,1
1916,2450,84
1916,2495,1
1916,2544,7
1916,2576,28
1916,2600,40
1916,2620,72
1916,2642,75
1916,2688,32
1916,2712,42
1916,2724,92
1916,2736,87
1916,2761,38
1917,28,88
1917,60,91
1917,69,97
1917,94,36
1917,108,97
1917,157,93
1917,174,6
1917,220,73
1917,243,84
1917,254,23
1917,260,13
1917,318,48
1917,322,19
1917,356,74
1917,395,49
1917,482,39
1917,495,23
1917,501,22
1917,574,91
1917,676,43
1917,864,92
1917,949,19
1917,954,21
1917,957,35
1917,1077,1
1917,1144,89
1917,1168,18
1917,1179,20
1917,1285,12
1917,1348,94
1917,1401,56
1917,1441,90
1917,1510,18
1917,1522,60
1917,1540,71
1917,1567,22
1917,1589,35
1917,1627,31
1917,1652,61
1917,1667,46
1917,1677,45
1917,1678,93
1917,1716,32
1917,1930,14
1917,1937,55
1917,1952,93
1917,2031,21
1917,2051,32
1917,2054,31
1917,2057,57
1917,2063,51
1917,2150,88
1917,2169,91
1917,2173,33
1917,2224,19
1917,2278,80
1917,2430,78
1917,2456,25
1917,2520,54
1917,2531,82
1917,2653,37
1917,2674,45
1917,2694,50
1917,2731,70
1917,2742,76
1917,2755,79
1918,26,31
1918,56,54
1918,65,16
1918,146,24
1918,151,33
1918,185,26
1918,198,70
1918,251,90
1918,285,26
1918,319,95
1918,395,5
1918,419,28
1918,428,92
1918,522,69
1918,629,66
1918,757,37
1918,769,76
1918,800,85
1918,849,14
1918,868,67
1918,870,27
1918,891,55
1918,1134,63
1918,1203,20
1918,1247,31
1918,1270,46
1918,1344,90
1918,1371,88
1918,1380,88
1918,1433,89
1918,1473,68
1918,1481,75
1918,1539,88
1918,1623,25
1918,1652,47
1918,1654,73
1918,1667,3
1918,1783,56
1918,1786,42
1918,1792,45
1918,1863,17
1918,1874,1
1918,1884,63
1918,1918,27
1918,1929,50
1918,1952,29
1918,2063,56
1918,2066,51
1918,2103,75
1918,2141,46
1918,2144,98
1918,2280,74
1918,2337,51
1918,2366,3
1918,2425,36
1918,2463,99
1918,2468,35
1918,2499,65
1918,2665,8
1918,2671,90
1918,2680,40
1918,2720,42
1918,2782,34
1919,71,72
1919,148,78
1919,216,58
1919,224,47
1919,227,89
1919,270,25
1919,283,97
1919,296,54
1919,313,16
1919,409,87
1919,425,44
1919,437,75
1919,446,8
1919,457,66
1919,508,15
1919,546,26
1919,709,99
1919,731,28
1919,794,28
1919,815,58
1919,818,10
1919,856,71
1919,880,8
1919,900,46
1919,928,63
1919,945,60
1919,1011,95
1919,1031,88
1919,1056,9
1919,1094,37
1919,1099,48
1919,1193,3
1919,1288,26
1919,1460,66
1919,1477,68
1919,1482,75
1919,1723,17
1919,1729,79
1919,1761,73
1919,1828,50
1919,1849,30
1919,1866,77
1919,1980,73
1919,1986,93
1919,2021,58
1919,2042,51
1919,2109,97
1919,2140,50
1919,2168,66
1919,2202,61
1919,2230,3
1919,2240,52
1919,2250,14
1919,2286,61
1919,2373,20
1919,2402,32
1919,2448,84
1919,2665,72
1919,2672,40
1919,2741,52
1919,2744,27
1920,38,34
1920,76,92
1920,154,64
1920,226,49
1920,234,9
1920,279,14
1920,297,82
1920,322,88
1920,395,89
1920,465,87
1920,480,49
1920,506,52
1920,531,7
1920,540,67
1920,559,22
1920,575,83
1920,600,91
1920,604,40
1920,621,27
1920,641,88
1920,658,10
1920,711,44
1920,769,6
1920,772,22
1920,829,85
1920,851,33
1920,857,31
1920,859,50
1920,870,56
1920,889,74
1920,928,41
1920,982,79
1920,1186,64
1920,1226,4
1920,1235,81
1920,1267,65
1920,1315,93
1920,1381,37
1920,1439,98
1920,1634,29
1920,1659,55
1920,1727,89
1920,1780,12
1920,1868,84
1920,1887,28
1920,1911,94
1920,1918,22
1920,1924,61
1920,1935,92
1920,1963,72
1920,1978,2
1920,2046,67
1920,2159,98
1920,2187,13
1920,2240,92
1920,2260,34
1920,2281,14
1920,2325,83
1920,2356,75
1920,2380,93
1920,2412,57
1920,2440,34
1920,2474,97
1920,2524,56
1920,2557,3
1920,2586,69
1920,2597,35
1920,2612,97
1920,2671,81
1920,2675,38
1920,2701,47
1920,2720,14
1920,2747,41
1920,2764,65
1920,2774,92
1920,2788,33
1921,102,3
1921,163,21
1921,173,12
1921,223,58
1921,280,64
1921,299,99
1921,328,25
1921,368,50
1921,426,87
1921,435,37
1921,464,68
1921,503,69
1921,534,82
1921,573,33
1921,613,85
1921,633,85
1921,658,29
1921,767,56
1921,836,2
1921,842,57
1921,868,43
1921,886,2
1921,892,99
1921,903,29
1921,961,93
1921,986,68
1921,1030,44
1921,1034,90
1921,1090,74
1921,1129,74
1921,1141,9
1921,1169,77
1921,1200,87
1921,1201,23
1921,1297,97
1921,1313,61
1921,1364,77
1921,1450,65
1921,1490,46
1921,1538,49
1921,1557,66
1921,1578,27
1921,1643,77
1921,1648,54
1921,1653,55
1921,1714,81
1921,1770,33
1921,1809,54
1921,1820,68
1921,1837,65
1921,1876,33
1921,1912,26
1921,1937,12
1921,2000,82
1921,2083,12
1921,2091,2
1921,2150,74
1921,2195,4
1921,2450,44
1921,2539,59
1921,2591,11
1921,2607,74
1921,2631,68
1921,2636,72
1921,2668,16
1921,2697,48
1921,2703,28
1921,2735,47
1922,103,93
1922,112,66
1922,130,48
1922,137,21
1922,162,87
1922,175,4
1922,212,2
1922,282,42
1922,337,19
1922,375,9
1922,376,18
1922,422,32
1922,462,99
1922,467,74
1922,476,26
1922,484,18
1922,489,53
1922,492,33
1922,500,50
1922,503,21
1922,522,32
1922,711,10
1922,769,60
1922,784,89
1922,852,95
1922,942,47
1922,954,38
1922,977,96
1922,1002,86
1922,1028,30
1922,1050,83
1922,1137,38
1922,1236,64
1922,1253,6
1922,1272,70
1922,1279,31
1922,1289,39
1922,1312,7
1922,1321,7
1922,1343,72
1922,1430,91
1922,1437,44
1922,1505,55
1922,1569,49
1922,1574,63
1922,1578,56
1922,1614,85
1922,1658,15
1922,1703,33
1922,1727,9
1922,1728,22
1922,1776,12
1922,1812,13
1922,1975,50
1922,1984,88
1922,1989,83
1922,2017,16
1922,2021,15
1922,2097,47
1922,2098,82
1922,2120,94
1922,2121,29
1922,2128,41
1922,2156,88
1922,2182,9
1922,2195,61
1922,2196,20
1922,2203,81
1922,2254,4
1922,2360,24
1922,2390,54
1922,2414,3
1922,2425,16
1922,2457,40
1922,2462,99
1922,2529,71
1922,2575,52
1922,2652,60
1922,2658,41
1922,2730,43
1922,2743,57
1923,1,42
1923,11,50
1923,19,87
1923,59,61
1923,76,43
1923,130,42
1923,147,8
1923,150,59
1923,152,14
1923,159,53
1923,188,66
1923,218,95
1923,276,21
1923,302,48
1923,303,40
1923,312,61
1923,450,50
1923,455,64
1923,489,26
1923,498,59
1923,499,85
1923,540,85
1923,552,65
1923,578,7
1923,644,24
1923,661,64
1923,685,11
1923,722,83
1923,748,6
1923,853,26
1923,892,59
1923,899,29
1923,902,98
1923,924,45
1923,974,94
1923,1040,41
1923,1095,38
1923,1109,85
1923,1110,82
1923,1143,9
1923,1224,59
1923,1254,90
1923,1284,96
1923,1424,11
1923,1439,17
1923,1452,16
1923,1539,53
1923,1552,80
1923,1627,4
1923,1649,24
1923,1671,83
1923,1676,52
1923,1756,82
1923,1942,63
1923,2012,71
1923,2059,36
1923,2069,15
1923,2157,5
1923,2200,68
1923,2234,10
1923,2255,58
1923,2274,30
1923,2361,37
1923,2384,63
1923,2386,6
1923,2439,68
1923,2446,84
1923,2462,81
1923,2470,70
1923,2494,16
1923,2529,72
1923,2580,25
1923,2594,98
1923,2663,35
1923,2713,95
1923,2726,86
1923,2735,94
1923,2739,36
1924,51,70
1924,101,33
1924,254,34
1924,265,5
1924,324,90
1924,345,65
1924,459,20
1924,484,47
1924,492,9
1924,510,15
1924,560,35
1924,636,2
1924,667,62
1924,705,27
1924,773,37
1924,787,42
1924,797,47
1924,830,17
1924,915,50
1924,960,76
1924,1038,10
1924,1259,26
1924,1275,22
1924,1299,15
1924,1352,72
1924,1365,75
1924,1442,13
1924,1451,9
1924,1501,75
1924,1662,38
1924,1800,31
1924,1827,58
1924,1880,97
1924,1902,10
1924,1912,56
1924,1995,43
1924,2103,85
1924,2112,27
1924,2229,60
1924,2244,28
1924,2252,33
1924,2276,57
1924,2287,97
1924,2396,74
1924,2437,72
1924,2442,29
1924,2512,1
1924,2547,1
1924,2591,22
1924,2666,37
1924,2758,7
1924,2759,13
1925,11,54
1925,192,76
1925,229,16
1925,233,49
1925,292,35
1925,293,64
1925,369,23
1925,404,22
1925,446,87
1925,451,48
1925,537,8
1925,557,73
1925,709,78
1925,831,81
1925,837,27
1925,868,51
1925,872,11
1925,874,73
1925,896,17
1925,910,45
1925,959,21
1925,960,92
1925,1188,1
1925,1197,68
1925,1251,54
1925,1266,62
1925,1403,23
1925,1410,68
1925,1418,64
1925,1433,74
1925,1473,78
1925,1509,69
1925,1532,76
1925,1540,5
1925,1617,42
1925,1714,73
1925,1718,29
1925,1859,94
1925,1932,64
1925,1937,80
1925,1944,56
1925,2066,13
1925,2107,60
1925,2173,33
1925,2187,14
1925,2214,54
1925,2242,64
1925,2271,74
1925,2304,82
1925,2311,63
1925,2413,50
1925,2468,48
1925,2741,77
1925,2790,15
1926,28,1
1926,48,73
1926,128,42
1926,138,23
1926,176,27
1926,184,43
1926,185,82
1926,237,83
1926,396,58
1926,417,12
1926,520,31
1926,542,22
1926,548,54
1926,559,12
1926,651,70
1926,680,58
1926,684,54
1926,723,35
1926,737,76
1926,738,18
1926,747,16
1926,768,20
1926,770,73
1926,781,31
1926,790,40
1926,811,84
1926,885,98
1926,913,4
1926,949,29
1926,980,23
1926,987,35
1926,1057,79
1926,1150,15
1926,1181,50
1926,1198,45
1926,1207,82
1926,1273,97
1926,1295,90
1926,1377,61
1926,1464,89
1926,1486,25
1926,1504,87
1926,1522,87
1926,1739,3
1926,1747,27
1926,1765,97
1926,1771,41
1926,1788,78
1926,1829,99
1926,1841,71
1926,1843,48
1926,1883,71
1926,1987,98
1926,1996,77
1926,2054,97
1926,2076,74
1926,2080,51
1926,2097,73
1926,2137,93
1926,2206,80
1926,2210,78
1926,2219,49
1926,2244,53
1926,2266,41
1926,2289,65
1926,2290,82
1926,2307,55
1926,2338,56
1926,2347,88
1926,2366,46
1926,2392,39
1926,2414,23
1926,2462,81
1926,2563,47
1926,2612,62
1926,2628,31
1926,2633,43
1926,2669,87
1926,2701,16
1926,2783,84
1926,2789,74
1927,145,39
1927,152,76
1927,185,49
1927,219,13
1927,257,34
1927,332,98
1927,349,65
1927,382,18
1927,570,46
1927,573,67
1927,589,46
1927,641,53
1927,649,36
1927,699,40
1927,713,73
1927,864,57
1927,881,33
1927,885,31
1927,919,16
1927,947,1
1927,968,3
1927,984,1
1927,1013,14
1927,1051,77
1927,1129,46
1927,1181,78
1927,1184,66
1927,1197,63
1927,1251,92
1927,1292,14
1927,1353,46
1927,1416,94
1927,1435,39
1927,1450,18
1927,1471,21
1927,1512,99
1927,1516,79
1927,1612,9
1927,1685,24
1927,1713,27
1927,1731,21
1927,1748,84
1927,1806,48
1927,1813,33
1927,1849,43
1927,1963,48
1927,1982,62
1927,2009,90
1927,2071,73
1927,2079,27
1927,2115,29
1927,2135,12
1927,2145,7
1927,2172,85
1927,2258,49
1927,2283,39
1927,2292,87
1927,2323,50
1927,2347,11
1927,2388,53
1927,2408,29
1927,2445,81
1927,2446,97
1927,2462,91
1927,2473,29
1927,2481,63
1927,2551,41
1927,2679,97
1927,2761,17
1928,5,20
1928,29,66
1928,57,68
1928,60,8
1928,88,7
1928,190,10
1928,252,2
1928,300,42
1928,303,92
1928,307,95
1928,458,99
1928,473,8
1928,499,75
1928,599,82
1928,600,68
1928,668,94
1928,682,73
1928,718,2
1928,749,38
1928,812,24
1928,813,45
1928,889,79
1928,891,40
1928,914,71
1928,944,13
1928,945,2
1928,1003,47
1928,1005,81
1928,1021,33
1928,1030,32
1928,1083,98
1928,1115,61
1928,1119,39
1928,1178,26
1928,1180,33
1928,1184,66
1928,1249,70
1928,1268,76
1928,1353,26
1928,1399,53
1928,1411,25
1928,1464,40
1928,1471,35
1928,1481,30
1928,1493,24
1928,1583,35
1928,1622,24
1928,1636,19
1928,1650,30
1928,1664,60
1928,1704,32
1928,1710,4
1928,1758,83
1928,1759,99
1928,1819,27
1928,1843,46
1928,1857,94
1928,1905,33
1928,1927,70
1928,1928,18
1928,2037,49
1928,2102,4
1928,2111,95
1928,2270,97
1928,2345,65
1928,2347,53
1928,2350,84
1928,2470,38
1928,2511,61
1928,2612,94
1928,2620,67
1928,2688,35
1928,2764,10
1929,1,23
1929,57,56
1929,70,76
1929,155,71
1929,223,94
1929,282,59
1929,291,65
1929,329,63
1929,341,37
1929,343,34
1929,363,93
1929,365,20
1929,369,90
1929,384,28
1929,387,21
1929,488,60
1929,651,58
1929,794,49
